graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,3,16.0,0.04938271604938271,1.4567901234567902,24,5,24,"[T20 W: 0, T23 W: 16.0]",original
erdos-renyi,25,3,18.0,0.04390243902439024,1.278048780487805,24,5,24,"[T1 W: 0, T18 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03829787234042553,1.523404255319149,24,7,24,"[T11 W: 0, T0 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03982300884955752,1.4469026548672566,24,8,24,"[T20 W: 0, T11 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03829787234042553,1.4978723404255319,24,8,24,"[T17 W: 0, T18 W: 18.0]",original
erdos-renyi,25,4,18.0,0.04455445544554455,1.7475247524752475,24,11,24,"[T23 W: 0, T12 W: 18.0]",original
erdos-renyi,25,4,18.0,0.030927835051546393,1.429553264604811,24,7,24,"[T3 W: 0, T21 W: 18.0]",original
erdos-renyi,25,5,18.0,0.04017857142857143,1.3705357142857142,24,7,24,"[T18 W: 0, T4 W: 18.0]",original
erdos-renyi,25,5,18.0,0.028125,1.446875,24,10,24,"[T7 W: 0, T23 W: 18.0]",original
erdos-renyi,25,5,18.0,0.028662420382165606,1.627388535031847,24,12,24,"[T15 W: 0, T2 W: 18.0]",original
erdos-renyi,25,5,18.0,0.031578947368421054,1.568421052631579,24,13,24,"[T18 W: 0, T15 W: 18.0]",original
erdos-renyi,25,5,18.0,0.031578947368421054,1.4105263157894736,24,8,24,"[T10 W: 0, T12 W: 18.0]",original
erdos-renyi,25,6,18.0,0.024324324324324326,1.5837837837837838,24,15,24,"[T19 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02857142857142857,1.5174603174603174,24,10,24,"[T0 W: 0, T16 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02654867256637168,1.3746312684365782,24,9,24,"[T0 W: 0, T23 W: 18.0]",original
erdos-renyi,25,6,18.0,0.022167487684729065,1.396551724137931,24,10,24,"[T22 W: 0, T21 W: 18.0]",original
erdos-renyi,25,6,18.0,0.018036072144288578,1.3867735470941884,24,12,24,"[T0 W: 0, T10 W: 18.0]",original
erdos-renyi,25,7,18.0,0.024128686327077747,1.3672922252010724,24,9,24,"[T4 W: 0, T2 W: 18.0]",original
erdos-renyi,25,7,18.0,0.019650655021834062,1.334061135371179,24,10,24,"[T21 W: 0, T0 W: 18.0]",original
erdos-renyi,25,7,18.0,0.020833333333333332,1.3634259259259258,24,10,24,"[T1 W: 0, T10 W: 18.0]",original
erdos-renyi,25,7,18.0,0.021176470588235293,1.3105882352941176,24,11,24,"[T1 W: 0, T9 W: 18.0]",original
erdos-renyi,25,7,18.0,0.023936170212765957,1.303191489361702,24,9,24,"[T0 W: 0, T17 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01910828025477707,1.605095541401274,24,18,24,"[T1 W: 0, T5 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01948051948051948,1.3203463203463204,24,14,24,"[T3 W: 0, T5 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020737327188940093,1.4930875576036866,24,13,24,"[T0 W: 0, T15 W: 18.0]",original
erdos-renyi,25,8,18.0,0.015050167224080268,1.3227424749163879,24,12,24,"[T6 W: 0, T7 W: 18.0]",original
erdos-renyi,25,8,18.0,0.018036072144288578,1.5410821643286574,24,17,24,"[T13 W: 0, T3 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016483516483516484,1.304029304029304,24,13,24,"[T19 W: 0, T2 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016129032258064516,1.2186379928315412,24,12,24,"[T1 W: 0, T6 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015517241379310345,1.410344827586207,24,14,24,"[T11 W: 0, T5 W: 18.0]",original
erdos-renyi,25,9,18.0,0.016245487364620937,1.364620938628159,24,13,24,"[T2 W: 0, T17 W: 18.0]",original
erdos-renyi,25,9,18.0,0.015570934256055362,1.4100346020761245,24,14,24,"[T2 W: 0, T9 W: 18.0]",original
erdos-renyi,25,10,18.0,0.015202702702702704,1.3868243243243243,24,15,24,"[T4 W: 0, T10 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013888888888888888,1.3302469135802468,24,15,24,"[T0 W: 0, T1 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013677811550151976,1.3753799392097263,24,17,24,"[T9 W: 0, T2 W: 18.0]",original
erdos-renyi,25,10,18.0,0.014634146341463415,1.3219512195121952,24,15,24,"[T6 W: 0, T13 W: 18.0]",original
erdos-renyi,25,10,18.0,0.013657056145675266,1.3535660091047041,24,15,24,"[T24 W: 0, T0 W: 18.0]",original
