graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,max_route_len,type
erdos-renyi,25,9,18.0,0.01764705882352941,1.4568627450980391,48,13,48,"[T12 W: 0, T19 W: 18.0]",1,original
erdos-renyi,25,9,18.0,0.014539579967689823,1.27140549273021,48,12,48,"[T2 W: 0, T19 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.016363636363636365,1.3327272727272728,48,14,48,"[T22 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.016853932584269662,1.3258426966292134,48,12,48,"[T6 W: 0, T2 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.014516129032258065,1.3951612903225807,48,17,48,"[T2 W: 0, T7 W: 18.0]",1,original
erdos-renyi,25,10,18.0,0.014657980456026058,1.273615635179153,48,13,48,"[T6 W: 0, T1 W: 18.0]",1,original
erdos-renyi,25,10,20.0,0.01592356687898089,1.4251592356687899,48,17,48,"[T21 W: 0, T2 W: 20.0]",1,original
erdos-renyi,25,1,20.0,0.10416666666666667,1.6041666666666667,3,4,1d,"[T7 W: 0, T13 W: 12.0, T18 W: 4.0]",2,original
erdos-renyi,25,1,7.0,0.10606060606060606,2.0303030303030303,3,3,1d,"[T0 W: 0, T2 W: 7.0]",2,original
erdos-renyi,25,1,16.0,0.10666666666666667,1.5866666666666667,3,3,1d,"[T7 W: 0, T19 W: 16.0]",1,original
erdos-renyi,25,1,9.0,0.08823529411764706,2.0,3,4,1d,"[T13 W: 0, T0 W: 9.0]",1,original
erdos-renyi,25,1,10.0,0.10638297872340426,1.6170212765957446,3,3,1d,"[T22 W: 0, T18 W: 10.0]",1,original
erdos-renyi,25,2,18.0,0.059602649006622516,1.6158940397350994,3,5,1d,"[T8 W: 0, T21 W: 18.0]",2,original
erdos-renyi,25,2,18.0,0.08490566037735849,1.4056603773584906,3,6,1d,"[T1 W: 0, T10 W: 10.0]",2,original
erdos-renyi,25,2,18.0,0.06766917293233082,1.5037593984962405,3,5,1d,"[T2 W: 0, T7 W: 18.0]",2,original
erdos-renyi,25,2,26.0,0.09090909090909091,1.6223776223776223,3,5,1d,"[T3 W: 0, T22 W: 18.0, T10 W: 4.0]",2,original
erdos-renyi,25,2,20.0,0.06944444444444445,1.7291666666666667,3,5,1d,"[T14 W: 0, T18 W: 16.0, T21 W: 2.0]",2,original
erdos-renyi,25,3,16.0,0.05442176870748299,1.435374149659864,3,5,1d,"[T20 W: 0, T16 W: 16.0]",2,original
erdos-renyi,25,3,28.0,0.07692307692307693,1.7307692307692308,3,7,1d,"[T1 W: 0, T15 W: 14.0]",2,original
erdos-renyi,25,3,18.0,0.05454545454545454,1.6787878787878787,3,7,1d,"[T21 W: 0, T8 W: 18.0]",2,original
erdos-renyi,25,3,25.0,0.07861635220125786,1.5849056603773586,3,7,1d,"[T16 W: 0, T15 W: 9.0]",2,original
