graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,7,18.0,0.01935483870967742,1.346236559139785,48,11,48,"[T5 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.023017902813299233,1.5498721227621484,48,15,48,"[T7 W: 0, T18 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.021686746987951807,1.3734939759036144,48,11,48,"[T2 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.02295918367346939,1.4566326530612246,48,13,48,"[T3 W: 0, T15 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.022613065326633167,1.3040201005025125,48,11,48,"[T6 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018480492813141684,1.373716632443532,48,12,48,"[T3 W: 0, T18 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018867924528301886,1.3668763102725368,48,12,48,"[T0 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018218623481781375,1.3805668016194332,48,14,48,"[T7 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.017142857142857144,1.4476190476190476,48,12,48,"[T8 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.023017902813299233,1.350383631713555,48,11,48,"[T13 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.01607142857142857,1.275,48,12,48,"[T15 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.01764705882352941,1.396078431372549,48,12,48,"[T2 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.016042780748663103,1.3957219251336899,48,14,48,"[T0 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.016304347826086956,1.3043478260869565,48,13,48,"[T1 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.017543859649122806,1.341130604288499,48,13,48,"[T2 W: 0, T9 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.015,1.395,48,15,48,"[T13 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,10,21.0,0.01718494271685761,1.574468085106383,48,20,48,"[T22 W: 0, T23 W: 21.0]",egobalance
erdos-renyi,25,10,18.0,0.01651376146788991,1.348623853211009,48,14,48,"[T0 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.01485148514851485,1.2937293729372936,48,13,48,"[T11 W: 0, T14 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014195583596214511,1.2870662460567823,48,14,48,"[T24 W: 0, T12 W: 18.0]",egobalance
erdos-renyi,25,1,18.0,0.10714285714285714,1.6071428571428572,3,3,1d,"[T12 W: 0, T19 W: 18.0]",egobalance
erdos-renyi,25,1,7.0,0.11666666666666667,2.0,3,2,1d,"[T2 W: 0, T4 W: 7.0]",egobalance
erdos-renyi,25,1,14.0,0.109375,1.796875,3,4,1d,"[T2 W: 0, T20 W: 14.0]",egobalance
erdos-renyi,25,1,9.0,0.075,2.0,3,2,1d,"[T0 W: 0, T4 W: 9.0]",egobalance
erdos-renyi,25,1,14.0,0.09090909090909091,1.6493506493506493,3,3,1d,"[T6 W: 0, T24 W: 14.0]",egobalance
erdos-renyi,25,2,16.0,0.07547169811320754,1.820754716981132,3,7,1d,"[T1 W: 0, T20 W: 16.0]",egobalance
erdos-renyi,25,2,18.0,0.07894736842105263,1.5350877192982457,3,3,1d,"[T22 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.10344827586206896,1.5747126436781609,3,3,1d,"[T19 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,2,14.0,0.05785123966942149,1.8264462809917354,3,6,1d,"[T23 W: 0, T0 W: 14.0]",egobalance
erdos-renyi,25,2,19.0,0.06129032258064516,1.6774193548387097,3,5,1d,"[T17 W: 0, T7 W: 7.0, T1 W: 6.0]",egobalance
erdos-renyi,25,3,21.0,0.06481481481481481,1.7592592592592593,3,9,1d,"[T24 W: 0, T21 W: 7.0, T13 W: 7.0]",egobalance
erdos-renyi,25,3,25.0,0.07309941520467836,1.6491228070175439,3,8,1d,"[T18 W: 0, T19 W: 9.0, T14 W: 8.0]",egobalance
