graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,2,18.0,0.07894736842105263,1.5614035087719298,48,4,48,"[T23 W: 0, T21 W: 18.0]",original
erdos-renyi,25,3,18.0,0.05660377358490566,1.4779874213836477,48,6,48,"[T22 W: 0, T23 W: 18.0]",original
erdos-renyi,25,3,18.0,0.04838709677419355,1.532258064516129,48,6,48,"[T23 W: 0, T9 W: 18.0]",original
erdos-renyi,25,3,18.0,0.03862660944206009,1.44206008583691,48,7,48,"[T0 W: 0, T7 W: 18.0]",original
erdos-renyi,25,3,18.0,0.05389221556886228,1.4790419161676647,48,6,48,"[T1 W: 0, T18 W: 18.0]",original
erdos-renyi,25,3,18.0,0.05732484076433121,1.5031847133757963,48,6,48,"[T8 W: 0, T19 W: 18.0]",original
erdos-renyi,25,4,18.0,0.04285714285714286,1.5095238095238095,48,6,48,"[T9 W: 0, T19 W: 18.0]",original
erdos-renyi,25,4,18.0,0.045454545454545456,1.5353535353535352,48,7,48,"[T10 W: 0, T5 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03435114503816794,1.3435114503816794,48,7,48,"[T1 W: 0, T7 W: 18.0]",original
erdos-renyi,25,4,18.0,0.04326923076923077,1.4038461538461537,48,7,48,"[T24 W: 0, T9 W: 18.0]",original
erdos-renyi,25,4,18.0,0.03529411764705882,1.3764705882352941,48,8,48,"[T2 W: 0, T21 W: 18.0]",original
erdos-renyi,25,5,18.0,0.032490974729241874,1.371841155234657,48,8,48,"[T15 W: 0, T3 W: 18.0]",original
erdos-renyi,25,5,18.0,0.029900332225913623,1.5182724252491695,48,11,48,"[T9 W: 0, T1 W: 18.0]",original
erdos-renyi,25,5,18.0,0.032846715328467155,1.313868613138686,48,7,48,"[T0 W: 0, T15 W: 18.0]",original
erdos-renyi,25,5,18.0,0.029411764705882353,1.4444444444444444,48,8,48,"[T2 W: 0, T10 W: 18.0]",original
erdos-renyi,25,5,18.0,0.026239067055393587,1.521865889212828,48,11,48,"[T1 W: 0, T4 W: 18.0]",original
erdos-renyi,25,6,18.0,0.030612244897959183,1.4387755102040816,48,8,48,"[T1 W: 0, T24 W: 18.0]",original
erdos-renyi,25,6,18.0,0.02586206896551724,1.3362068965517242,48,8,48,"[T22 W: 0, T3 W: 18.0]",original
erdos-renyi,25,6,17.0,0.028716216216216218,1.4493243243243243,48,7,48,"[T3 W: 0, T24 W: 17.0]",original
erdos-renyi,25,6,16.0,0.02373887240356083,1.4510385756676558,48,11,48,"[T8 W: 0, T24 W: 16.0]",original
erdos-renyi,25,6,18.0,0.01867219917012448,1.392116182572614,48,12,48,"[T6 W: 0, T0 W: 18.0]",original
erdos-renyi,25,7,18.0,0.023195876288659795,1.3582474226804124,48,11,48,"[T9 W: 0, T1 W: 18.0]",original
erdos-renyi,25,7,18.0,0.02922077922077922,1.3344155844155845,48,8,48,"[T3 W: 0, T20 W: 18.0]",original
erdos-renyi,25,7,18.0,0.017110266159695818,1.3460076045627376,48,11,48,"[T16 W: 0, T14 W: 18.0]",original
erdos-renyi,25,7,18.0,0.019271948608137045,1.385438972162741,48,11,48,"[T11 W: 0, T5 W: 18.0]",original
erdos-renyi,25,7,18.0,0.022727272727272728,1.3383838383838385,48,11,48,"[T1 W: 0, T16 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020361990950226245,1.2895927601809956,48,13,48,"[T5 W: 0, T19 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01948051948051948,1.4826839826839826,48,13,48,"[T2 W: 0, T18 W: 18.0]",original
erdos-renyi,25,8,18.0,0.01978021978021978,1.4285714285714286,48,12,48,"[T4 W: 0, T8 W: 18.0]",original
erdos-renyi,25,8,18.0,0.020737327188940093,1.347926267281106,48,10,48,"[T22 W: 0, T11 W: 18.0]",original
erdos-renyi,25,8,18.0,0.017543859649122806,1.3567251461988303,48,12,48,"[T6 W: 0, T14 W: 18.0]",original
erdos-renyi,25,9,18.0,0.012096774193548387,1.2701612903225807,48,15,48,"[T9 W: 0, T0 W: 18.0]",original
erdos-renyi,25,9,18.0,0.01818181818181818,1.3676767676767676,48,11,48,"[T13 W: 0, T2 W: 18.0]",original
