graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,dan,most_congested_route
erdos-renyi,100,33,32.0,0.0020594671128845413,0.9140172480370704,128,4d,"[T66 W: 0, T96 W: 17.0, T72 W: 0]"
erdos-renyi,100,33,30.0,0.0017363120731566154,0.8091214260909827,136,4d,"[T13 W: 0, T41 W: 16.0, T56 W: 0]"
erdos-renyi,100,45,36.0,0.001570406560809632,0.900497295410923,184,4d,"[T35 W: 0, T25 W: 18.0, T88 W: 0]"
erdos-renyi,100,45,36.0,0.0016286644951140066,0.9825370973579443,176,4d,"[T9 W: 0, T54 W: 18.0, T37 W: 0]"
erdos-renyi,100,45,32.0,0.001411308106200935,0.8994442974331834,180,4d,"[T13 W: 0, T55 W: 18.0, T17 W: 0]"
erdos-renyi,100,45,32.0,0.0013850415512465374,0.9165512465373962,180,4d,"[T19 W: 0, T96 W: 16.0, T36 W: 0]"
erdos-renyi,100,45,35.0,0.0015246558633908347,0.9078236626589998,176,4d,"[T43 W: 0, T42 W: 18.0, T87 W: 0]"
erdos-renyi,100,25,35.0,0.0026927219572241883,0.7971995691644869,150,6d,"[T72 W: 0, T16 W: 17.0, T95 W: 0]"
erdos-renyi,100,25,27.0,0.002247752247752248,0.822011322011322,150,6d,"[T4 W: 0, T80 W: 11.0, T15 W: 0]"
erdos-renyi,100,25,31.0,0.0025687769307258866,0.933128936029168,150,6d,"[T25 W: 0, T52 W: 15.0, T77 W: 0]"
erdos-renyi,100,25,31.0,0.002397525135344161,0.934261407579273,156,6d,"[T10 W: 0, T47 W: 18.0, T12 W: 0]"
erdos-renyi,100,25,31.0,0.0024871630295250323,0.8192394094993581,144,6d,"[T4 W: 0, T18 W: 13.0, T78 W: 0]"
erdos-renyi,100,33,32.0,0.001902723272684029,0.8652634082530622,198,6d,"[T31 W: 0, T76 W: 17.0, T94 W: 0]"
erdos-renyi,100,33,33.0,0.0019710906701708277,0.8469716879703739,198,6d,"[T17 W: 0, T42 W: 18.0, T58 W: 0]"
erdos-renyi,100,33,32.0,0.001977505870720554,0.8451365714991966,192,6d,"[T55 W: 0, T90 W: 18.0, T85 W: 0]"
erdos-renyi,100,33,33.0,0.001983649915845155,0.8828444337581149,204,6d,"[T5 W: 0, T2 W: 17.0, T57 W: 0]"
erdos-renyi,100,33,33.0,0.0019411764705882352,0.8793529411764706,204,6d,"[T32 W: 0, T20 W: 16.0, T90 W: 0]"
erdos-renyi,100,45,35.0,0.0015322651256457402,0.8869626127309342,270,6d,"[T7 W: 0, T9 W: 18.0, T79 W: 0]"
erdos-renyi,100,45,34.0,0.0015267175572519084,0.9037718904355635,270,6d,"[T2 W: 0, T1 W: 17.0, T59 W: 0]"
erdos-renyi,100,45,36.0,0.0015867418899858955,0.9040902679830748,270,6d,"[T19 W: 0, T34 W: 18.0, T79 W: 0]"
erdos-renyi,100,45,35.0,0.001577855919213777,0.9369308448291408,264,6d,"[T62 W: 0, T14 W: 18.0, T96 W: 0]"
erdos-renyi,100,45,36.0,0.0016244021297716813,0.9049273531269741,270,6d,"[T5 W: 0, T96 W: 18.0, T72 W: 0]"
erdos-renyi,100,25,36.0,0.002967848309975268,0.8026380873866447,200,8d,"[T48 W: 0, T10 W: 18.0, T85 W: 0]"
erdos-renyi,100,25,33.0,0.002675531052375547,0.8097940651856657,200,8d,"[T28 W: 0, T84 W: 15.0, T46 W: 0]"
erdos-renyi,100,25,33.0,0.002678136666125629,0.8148027917545853,192,8d,"[T57 W: 0, T61 W: 15.0, T60 W: 0]"
erdos-renyi,100,25,29.0,0.00230928491798057,0.8174868609651218,208,8d,"[T41 W: 0, T93 W: 18.0, T60 W: 0]"
erdos-renyi,100,25,35.0,0.0028162214354682975,0.834486643064049,192,8d,"[T41 W: 0, T96 W: 18.0, T65 W: 0]"
erdos-renyi,100,33,32.0,0.0019536019536019536,0.9098901098901099,264,8d,"[T48 W: 0, T88 W: 15.0, T87 W: 0]"
erdos-renyi,100,33,30.0,0.0018031013342949874,0.8287053732419762,264,8d,"[T39 W: 0, T9 W: 13.0, T64 W: 0]"
erdos-renyi,100,33,32.0,0.001953363447686485,0.8760835062873886,264,8d,"[T10 W: 0, T91 W: 15.0, T96 W: 0]"
erdos-renyi,100,33,32.0,0.0019403347077370846,0.8380426873635702,264,8d,"[T41 W: 0, T75 W: 16.0, T51 W: 0]"
erdos-renyi,100,33,33.0,0.001958689458689459,0.8499525166191833,272,8d,"[T6 W: 0, T12 W: 15.0, T80 W: 0]"
erdos-renyi,100,45,35.0,0.0015709156193895871,0.8991023339317774,360,8d,"[T4 W: 0, T82 W: 18.0, T99 W: 0]"
erdos-renyi,100,45,33.0,0.0014692787177203919,0.8959928762243989,360,8d,"[T7 W: 0, T54 W: 17.0, T55 W: 0]"
erdos-renyi,100,45,36.0,0.0016185594820609657,0.9139915475227048,360,8d,"[T56 W: 0, T24 W: 18.0, T65 W: 0]"
erdos-renyi,100,45,35.0,0.0015466195315952276,0.8912505523641184,360,8d,"[T30 W: 0, T92 W: 17.0, T79 W: 0]"
erdos-renyi,100,45,34.0,0.0015300153001530014,0.8823238232382323,360,8d,"[T3 W: 0, T56 W: 16.0, T77 W: 0]"
erdos-renyi,100,25,31.0,0.0025137852740836847,0.7844631852092118,240,10d,"[T21 W: 0, T83 W: 16.0, T36 W: 0]"
erdos-renyi,100,25,29.0,0.002310020710530508,0.8658594870160905,250,10d,"[T59 W: 0, T96 W: 16.0, T72 W: 0]"
erdos-renyi,100,25,30.0,0.0023768024084931073,0.8642845824750436,250,10d,"[T17 W: 0, T75 W: 16.0, T83 W: 0]"
erdos-renyi,100,25,32.0,0.00260035754916301,0.8050544449861856,250,10d,"[T16 W: 0, T68 W: 15.0, T64 W: 0]"
erdos-renyi,100,25,35.0,0.0027412280701754384,0.8485275689223057,240,10d,"[T8 W: 0, T36 W: 18.0, T77 W: 0]"
erdos-renyi,100,33,33.0,0.0018790570550051248,0.8536043730782371,340,10d,"[T14 W: 0, T99 W: 17.0, T21 W: 0]"
erdos-renyi,100,33,30.0,0.0018217148409035706,0.8764877337867379,320,10d,"[T46 W: 0, T34 W: 14.0, T55 W: 0]"
erdos-renyi,100,33,35.0,0.002147239263803681,0.8368098159509203,330,10d,"[T44 W: 0, T92 W: 17.0, T57 W: 0]"
erdos-renyi,100,33,36.0,0.0021572387344199425,0.87392138063279,330,10d,"[T23 W: 0, T96 W: 18.0, T31 W: 0]"
erdos-renyi,100,33,35.0,0.002172024326672459,0.8565222787638078,320,10d,"[T15 W: 0, T54 W: 17.0, T82 W: 0]"
erdos-renyi,100,45,34.0,0.0015408320493066256,0.9970089730807578,440,10d,"[T60 W: 0, T84 W: 18.0, T90 W: 0]"
erdos-renyi,100,45,33.0,0.0014803516956755788,0.9153956576350261,440,10d,"[T30 W: 0, T60 W: 18.0, T80 W: 0]"
erdos-renyi,100,45,35.0,0.0016041800348336236,0.9037033641947017,440,10d,"[T4 W: 0, T29 W: 18.0, T89 W: 0]"
erdos-renyi,100,45,35.0,0.0015795649426843578,0.9666034840689592,450,10d,"[T90 W: 0, T42 W: 18.0, T98 W: 0]"
erdos-renyi,100,45,33.0,0.0014952424105120073,0.8997734481196193,440,10d,"[T34 W: 0, T99 W: 15.0, T62 W: 0]"
erdos-renyi,100,25,29.0,0.002399073461283918,0.810969556585043,288,12d,"[T13 W: 0, T5 W: 16.0, T71 W: 0]"
erdos-renyi,100,25,28.0,0.0022797589969060414,0.8336590131900342,288,12d,"[T31 W: 0, T80 W: 11.0, T84 W: 0]"
erdos-renyi,100,25,29.0,0.002317034196228827,0.8151965484180249,300,12d,"[T1 W: 0, T48 W: 15.0, T17 W: 0]"
erdos-renyi,100,25,33.0,0.002763356221738402,0.8551331435270474,288,12d,"[T36 W: 0, T43 W: 17.0, T92 W: 0]"
erdos-renyi,100,25,33.0,0.0025573465592064475,0.8374147551146931,300,12d,"[T11 W: 0, T94 W: 18.0, T19 W: 0]"
erdos-renyi,100,33,36.0,0.002224694104560623,0.8422939068100358,384,12d,"[T40 W: 0, T18 W: 18.0, T68 W: 0]"
erdos-renyi,100,33,32.0,0.0019405700424499697,0.8406913280776228,396,12d,"[T51 W: 0, T23 W: 15.0, T78 W: 0]"
erdos-renyi,100,33,33.0,0.002000727537286286,0.8928095064872075,396,12d,"[T58 W: 0, T74 W: 16.0, T71 W: 0]"
erdos-renyi,100,33,34.0,0.002050416113858401,0.8659389699674346,396,12d,"[T77 W: 0, T10 W: 16.0, T80 W: 0]"
erdos-renyi,100,33,30.0,0.0018301610541727673,0.8579184968277208,384,12d,"[T4 W: 0, T26 W: 12.0, T86 W: 0]"
erdos-renyi,100,45,36.0,0.001637852593266606,0.9151501364877161,528,12d,"[T10 W: 0, T84 W: 18.0, T99 W: 0]"
erdos-renyi,100,45,34.0,0.0014853647881170817,0.9242900830056794,552,12d,"[T3 W: 0, T61 W: 16.0, T71 W: 0]"
erdos-renyi,100,45,33.0,0.001530612244897959,0.8819573283858998,516,12d,"[T9 W: 0, T30 W: 16.0, T73 W: 0]"
erdos-renyi,100,45,33.0,0.001458499071864227,0.916379386546451,540,12d,"[T27 W: 0, T83 W: 17.0, T87 W: 0]"
erdos-renyi,100,45,34.0,0.001577140736617497,0.9333889971240374,516,12d,"[T67 W: 0, T78 W: 17.0, T74 W: 0]"
erdos-renyi,125,32,591.0,0.02973435298852888,1.4097907023545986,3,3,"[T61 W: 0, T70 W: 18.0, T18 W: 9.0, T106 W: 12.0, T18 W: 18.0, T86 W: 0]"
erdos-renyi,125,32,454.0,0.02330595482546201,1.3608316221765915,3,3,"[T24 W: 0, T29 W: 18.0, T22 W: 8.0, T72 W: 8.0, T6 W: 3.0, T74 W: 5.0, T55 W: 16.0, T58 W: 9.0, T27 W: 0]"
erdos-renyi,125,32,508.0,0.025153495741731036,1.600118835412953,3,3,"[T6 W: 0, T44 W: 18.0, T114 W: 18.0, T24 W: 6.0, T108 W: 6.0, T100 W: 18.0, T29 W: 18.0, T30 W: 0]"
erdos-renyi,125,32,524.0,0.026043737574552684,1.5619781312127237,3,3,"[T50 W: 0, T8 W: 9.0, T48 W: 16.0, T94 W: 12.0, T11 W: 4.0, T29 W: 14.0, T41 W: 16.0, T86 W: 18.0, T55 W: 0]"
erdos-renyi,125,32,516.0,0.025279247501469725,1.4097589653145208,3,3,"[T86 W: 0, T113 W: 8.0, T45 W: 14.0, T84 W: 8.0, T31 W: 3.0, T96 W: 6.0, T51 W: 16.0, T68 W: 9.0, T87 W: 0]"
erdos-renyi,125,42,703.0,0.026797285964778532,1.5534420980407104,3,3,"[T81 W: 0, T6 W: 9.0, T105 W: 18.0, T33 W: 10.0, T60 W: 8.0, T38 W: 17.0, T45 W: 18.0, T93 W: 0]"
erdos-renyi,125,42,619.0,0.02388485877450224,1.6003241240932242,3,3,"[T0 W: 0, T75 W: 17.0, T24 W: 16.0, T32 W: 10.0, T4 W: 1.0, T68 W: 14.0, T42 W: 11.0, T52 W: 9.0, T77 W: 0]"
erdos-renyi,125,42,743.0,0.02819306367154891,1.6288988388859376,3,3,"[T52 W: 0, T67 W: 9.0, T116 W: 16.0, T83 W: 14.0, T13 W: 6.0, T44 W: 16.0, T23 W: 8.0, T45 W: 18.0, T89 W: 0]"
erdos-renyi,125,42,590.0,0.023573597570720792,1.4689148154067444,3,3,"[T10 W: 0, T60 W: 11.0, T83 W: 14.0, T96 W: 14.0, T97 W: 3.0, T96 W: 6.0, T40 W: 16.0, T11 W: 16.0, T119 W: 0]"
erdos-renyi,125,42,694.0,0.026086302811607277,1.5250338294993233,3,3,"[T40 W: 0, T56 W: 9.0, T18 W: 16.0, T34 W: 10.0, T106 W: 16.0, T88 W: 16.0, T29 W: 9.0, T87 W: 0]"
erdos-renyi,125,57,849.0,0.024097411444141688,1.7359786557674841,3,3,"[T22 W: 0, T56 W: 18.0, T76 W: 18.0, T9 W: 8.0, T94 W: 3.0, T101 W: 7.0, T9 W: 9.0, T87 W: 14.0, T57 W: 0]"
erdos-renyi,125,57,847.0,0.024378309924015656,1.7171310154271242,3,3,"[T58 W: 0, T85 W: 18.0, T57 W: 10.0, T78 W: 12.0, T18 W: 3.0, T89 W: 1.0, T98 W: 6.0, T70 W: 12.0, T57 W: 9.0, T37 W: 9.0, T124 W: 0]"
erdos-renyi,125,57,944.0,0.0268212296851915,1.925275599499943,3,3,"[T95 W: 0, T48 W: 9.0, T67 W: 10.0, T118 W: 11.0, T1 W: 10.0, T22 W: 7.0, T19 W: 12.0, T83 W: 7.0, T57 W: 14.0, T113 W: 0]"
erdos-renyi,125,57,831.0,0.02336238403148721,1.6932808546527973,3,3,"[T23 W: 0, T101 W: 9.0, T30 W: 8.0, T65 W: 9.0, T8 W: 3.0, T0 W: 4.0, T64 W: 6.0, T72 W: 16.0, T84 W: 18.0, T43 W: 9.0, T54 W: 0]"
erdos-renyi,125,57,1071.0,0.029536679536679537,1.6926916712631,3,3,"[T8 W: 0, T42 W: 18.0, T73 W: 16.0, T86 W: 10.0, T1 W: 4.0, T45 W: 2.0, T34 W: 8.0, T53 W: 8.0, T19 W: 8.0, T10 W: 12.0, T97 W: 0]"
erdos-renyi,125,32,33.0,0.0016756372499238347,0.7996344064181984,64,2d,"[T53 W: 0, T18 W: 17.0, T121 W: 0]"
erdos-renyi,125,32,34.0,0.0016727344288103906,0.8183607202597658,64,2d,"[T22 W: 0, T42 W: 16.0, T37 W: 0]"
erdos-renyi,125,32,34.0,0.0016893570505813376,0.8117857497764086,64,2d,"[T19 W: 0, T8 W: 16.0, T41 W: 0]"
erdos-renyi,125,32,33.0,0.0016034985422740526,0.7980563654033042,64,2d,"[T21 W: 0, T69 W: 18.0, T99 W: 0]"
erdos-renyi,125,32,33.0,0.0016609623515200323,0.8160358365210388,64,2d,"[T5 W: 0, T19 W: 18.0, T15 W: 0]"
erdos-renyi,125,42,34.0,0.001310919185687847,0.8501310919185688,82,2d,"[T16 W: 0, T108 W: 17.0, T71 W: 0]"
erdos-renyi,125,42,33.0,0.001291787363970876,0.8465904642605496,82,2d,"[T8 W: 0, T90 W: 18.0, T76 W: 0]"
erdos-renyi,125,42,33.0,0.0012601191385367345,0.9006415151978006,84,2d,"[T2 W: 0, T99 W: 17.0, T94 W: 0]"
erdos-renyi,125,42,32.0,0.0012439744985227803,0.8801508319079459,82,2d,"[T13 W: 0, T81 W: 18.0, T103 W: 0]"
erdos-renyi,125,42,34.0,0.0013009872197137827,0.8357694956761307,84,2d,"[T49 W: 0, T76 W: 17.0, T79 W: 0]"
erdos-renyi,125,57,35.0,0.0010045347569025889,0.8878365191435623,112,2d,"[T8 W: 0, T110 W: 18.0, T50 W: 0]"
erdos-renyi,125,57,34.0,0.0009668429733265086,0.9025479156002958,114,2d,"[T12 W: 0, T106 W: 18.0, T63 W: 0]"
erdos-renyi,125,57,34.0,0.0009631182369270862,0.9574528355333976,112,2d,"[T111 W: 0, T4 W: 18.0, T124 W: 0]"
erdos-renyi,125,57,34.0,0.000965909090909091,0.8787784090909091,112,2d,"[T3 W: 0, T89 W: 18.0, T85 W: 0]"
erdos-renyi,125,57,34.0,0.000965909090909091,0.9103125,112,2d,"[T2 W: 0, T51 W: 18.0, T76 W: 0]"
erdos-renyi,125,32,35.0,0.0018043097226518197,0.803794205588205,128,4d,"[T46 W: 0, T101 W: 18.0, T55 W: 0]"
erdos-renyi,125,32,34.0,0.0017343399306264029,0.7844827586206896,124,4d,"[T65 W: 0, T84 W: 17.0, T112 W: 0]"
erdos-renyi,125,32,33.0,0.0017157117604242487,0.8510450244358948,124,4d,"[T46 W: 0, T34 W: 15.0, T58 W: 0]"
erdos-renyi,125,32,30.0,0.0014604225489241553,0.8226073410573459,132,4d,"[T61 W: 0, T49 W: 15.0, T123 W: 0]"
erdos-renyi,125,32,34.0,0.0016464891041162227,0.799225181598063,128,4d,"[T29 W: 0, T1 W: 17.0, T64 W: 0]"
erdos-renyi,125,42,33.0,0.0012608895002292526,0.8464007336084365,168,4d,"[T17 W: 0, T48 W: 16.0, T69 W: 0]"
erdos-renyi,125,42,35.0,0.0013416130021465808,0.8528058877644894,164,4d,"[T17 W: 0, T60 W: 17.0, T67 W: 0]"
erdos-renyi,125,42,32.0,0.0012024650533593868,0.8590109724936119,168,4d,"[T3 W: 0, T77 W: 18.0, T100 W: 0]"
erdos-renyi,125,42,35.0,0.0013581684128831976,0.8252231276678308,168,4d,"[T33 W: 0, T121 W: 18.0, T101 W: 0]"
erdos-renyi,125,42,34.0,0.0012824381412190706,0.8673053711526856,168,4d,"[T9 W: 0, T2 W: 16.0, T104 W: 0]"
erdos-renyi,125,57,36.0,0.0010114632501685772,0.9232130815913688,228,4d,"[T74 W: 0, T1 W: 18.0, T111 W: 0]"
erdos-renyi,125,57,33.0,0.0009208103130755065,0.9153970645683353,228,4d,"[T25 W: 0, T78 W: 15.0, T103 W: 0]"
erdos-renyi,125,57,36.0,0.001017581547854599,0.9003900729266776,228,4d,"[T48 W: 0, T82 W: 18.0, T53 W: 0]"
erdos-renyi,125,57,35.0,0.0009887005649717514,1.0245197740112995,228,4d,"[T0 W: 0, T15 W: 18.0, T58 W: 0]"
erdos-renyi,125,57,35.0,0.0009505703422053232,0.9033134166214014,232,4d,"[T70 W: 0, T95 W: 17.0, T89 W: 0]"
erdos-renyi,125,32,34.0,0.001690533015115354,0.8502883850437549,192,6d,"[T16 W: 0, T87 W: 18.0, T18 W: 0]"
erdos-renyi,125,32,35.0,0.00172873654055122,0.7862293786426948,192,6d,"[T10 W: 0, T102 W: 17.0, T26 W: 0]"
erdos-renyi,125,32,30.0,0.0015185260174124316,0.812006479044341,186,6d,"[T12 W: 0, T115 W: 15.0, T14 W: 0]"
erdos-renyi,125,32,31.0,0.001535565682583713,0.8273726966514762,192,6d,"[T13 W: 0, T72 W: 15.0, T101 W: 0]"
erdos-renyi,125,32,32.0,0.0015772870662460567,0.7923895899053628,192,6d,"[T36 W: 0, T29 W: 17.0, T123 W: 0]"
erdos-renyi,125,42,32.0,0.001246785630795605,0.8395932361879529,252,6d,"[T32 W: 0, T92 W: 17.0, T94 W: 0]"
erdos-renyi,125,42,34.0,0.001293267402054013,0.8895017116774439,252,6d,"[T5 W: 0, T96 W: 18.0, T22 W: 0]"
erdos-renyi,125,42,35.0,0.0013232514177693763,0.8389792060491493,252,6d,"[T53 W: 0, T28 W: 17.0, T66 W: 0]"
erdos-renyi,125,42,35.0,0.001363671783682693,0.874191537442531,246,6d,"[T14 W: 0, T69 W: 17.0, T64 W: 0]"
erdos-renyi,125,42,34.0,0.0013328106624853,0.8238337906703254,246,6d,"[T46 W: 0, T21 W: 18.0, T76 W: 0]"
erdos-renyi,125,57,34.0,0.0009755537702283944,0.9303626764604613,342,6d,"[T24 W: 0, T124 W: 17.0, T123 W: 0]"
erdos-renyi,125,57,35.0,0.0010051694428489374,1.0589316484778863,342,6d,"[T34 W: 0, T101 W: 18.0, T53 W: 0]"
erdos-renyi,125,57,33.0,0.0009395820283582939,0.94376743921189,342,6d,"[T6 W: 0, T9 W: 17.0, T122 W: 0]"
erdos-renyi,125,57,34.0,0.0009486077785837844,0.9200379443111434,342,6d,"[T39 W: 0, T94 W: 18.0, T124 W: 0]"
erdos-renyi,125,57,35.0,0.0010020613834173155,0.8849060925332112,336,6d,"[T5 W: 0, T78 W: 18.0, T15 W: 0]"
erdos-renyi,125,32,34.0,0.0016776867660120399,0.8154051120102634,256,8d,"[T21 W: 0, T56 W: 17.0, T84 W: 0]"
erdos-renyi,125,32,33.0,0.0016646489104116223,0.8161319612590799,248,8d,"[T17 W: 0, T8 W: 15.0, T110 W: 0]"
erdos-renyi,125,32,33.0,0.0016248153618906942,0.8013786312161497,256,8d,"[T66 W: 0, T48 W: 17.0, T85 W: 0]"
erdos-renyi,125,32,33.0,0.0016713938411669369,0.8058144246353323,256,8d,"[T75 W: 0, T85 W: 15.0, T81 W: 0]"
erdos-renyi,125,32,33.0,0.0015580736543909348,0.8331444759206799,264,8d,"[T0 W: 0, T112 W: 15.0, T58 W: 0]"
erdos-renyi,125,42,33.0,0.0012619502868068833,0.8226386233269598,328,8d,"[T2 W: 0, T78 W: 17.0, T19 W: 0]"
erdos-renyi,125,42,35.0,0.0013438795883888805,0.8575103670711104,336,8d,"[T14 W: 0, T90 W: 18.0, T93 W: 0]"
erdos-renyi,125,42,33.0,0.0013246628131021194,0.8503131021194605,328,8d,"[T83 W: 0, T89 W: 15.0, T109 W: 0]"
erdos-renyi,125,42,32.0,0.0012305799107829565,0.8461775111521305,336,8d,"[T4 W: 0, T19 W: 14.0, T113 W: 0]"
erdos-renyi,125,42,35.0,0.0013349607140132733,0.8926310168586468,328,8d,"[T11 W: 0, T93 W: 17.0, T66 W: 0]"
erdos-renyi,125,57,35.0,0.0010275983558426305,0.8736347621843805,440,8d,"[T1 W: 0, T110 W: 17.0, T90 W: 0]"
erdos-renyi,125,57,36.0,0.0010070493454179255,0.9257021371824997,456,8d,"[T90 W: 0, T6 W: 18.0, T103 W: 0]"
erdos-renyi,125,57,34.0,0.0009545735302375204,0.9398057162109046,456,8d,"[T15 W: 0, T119 W: 18.0, T82 W: 0]"
erdos-renyi,125,57,34.0,0.0009462317711232327,0.9093565623956362,456,8d,"[T21 W: 0, T19 W: 17.0, T54 W: 0]"
erdos-renyi,125,57,35.0,0.0009904912836767037,0.9287695268281639,448,8d,"[T9 W: 0, T122 W: 18.0, T59 W: 0]"
erdos-renyi,125,32,36.0,0.0018751953328471716,0.855141160537556,310,10d,"[T12 W: 0, T97 W: 18.0, T121 W: 0]"
erdos-renyi,125,32,31.0,0.0015928476004521631,0.7832185797965265,310,10d,"[T78 W: 0, T96 W: 15.0, T116 W: 0]"
erdos-renyi,125,32,33.0,0.0016013198757763975,0.7714479813664596,320,10d,"[T7 W: 0, T103 W: 17.0, T35 W: 0]"
erdos-renyi,125,32,32.0,0.0016016016016016017,0.867917917917918,320,10d,"[T1 W: 0, T22 W: 17.0, T60 W: 0]"
erdos-renyi,125,32,33.0,0.0016730886229973636,0.7993814642060434,310,10d,"[T14 W: 0, T84 W: 17.0, T30 W: 0]"
erdos-renyi,125,42,33.0,0.0012626262626262627,0.9326599326599326,420,10d,"[T34 W: 0, T122 W: 17.0, T64 W: 0]"
erdos-renyi,125,42,35.0,0.0013401746056057589,0.813026497166488,410,10d,"[T31 W: 0, T19 W: 18.0, T121 W: 0]"
erdos-renyi,125,42,30.0,0.0011111934217349433,0.8384324764797393,420,10d,"[T10 W: 0, T89 W: 15.0, T29 W: 0]"
erdos-renyi,125,42,33.0,0.0012585812356979405,0.8425629290617849,420,10d,"[T83 W: 0, T10 W: 16.0, T113 W: 0]"
erdos-renyi,125,42,33.0,0.0013081741060810275,0.8511852850233885,410,10d,"[T24 W: 0, T58 W: 18.0, T96 W: 0]"
erdos-renyi,125,57,35.0,0.000977326035965598,0.9160337317100413,570,10d,"[T21 W: 0, T81 W: 18.0, T101 W: 0]"
erdos-renyi,125,57,35.0,0.0010077742585660812,0.8899510509645839,560,10d,"[T26 W: 0, T32 W: 18.0, T67 W: 0]"
erdos-renyi,125,57,36.0,0.001025232101156234,0.9171555504926809,560,10d,"[T59 W: 0, T6 W: 18.0, T76 W: 0]"
erdos-renyi,125,57,34.0,0.0009370004960590862,0.927685608774734,570,10d,"[T59 W: 0, T93 W: 16.0, T119 W: 0]"
erdos-renyi,125,57,34.0,0.0009784172661870504,0.8752805755395684,550,10d,"[T16 W: 0, T1 W: 17.0, T123 W: 0]"
erdos-renyi,125,32,33.0,0.0016178056672222767,0.897391901166781,384,12d,"[T36 W: 0, T38 W: 16.0, T99 W: 0]"
erdos-renyi,125,32,30.0,0.001559900166389351,0.7987208818635607,372,12d,"[T36 W: 0, T120 W: 16.0, T99 W: 0]"
erdos-renyi,125,32,32.0,0.001619761085239927,0.7890261186474995,384,12d,"[T50 W: 0, T36 W: 15.0, T120 W: 0]"
erdos-renyi,125,32,32.0,0.0015754233950374162,0.8375344623867664,384,12d,"[T57 W: 0, T47 W: 16.0, T71 W: 0]"
erdos-renyi,125,32,34.0,0.001812559974410918,0.829246188292995,360,12d,"[T99 W: 0, T24 W: 17.0, T108 W: 0]"
erdos-renyi,125,42,32.0,0.0012054546824380322,0.8307089580351089,504,12d,"[T5 W: 0, T101 W: 15.0, T60 W: 0]"
erdos-renyi,125,42,35.0,0.001368042526579112,0.8559255784865542,492,12d,"[T41 W: 0, T51 W: 17.0, T81 W: 0]"
erdos-renyi,125,42,30.0,0.0011532251864380717,0.8523487352963789,504,12d,"[T3 W: 0, T98 W: 18.0, T123 W: 0]"
erdos-renyi,125,42,36.0,0.0013706975327444412,0.8658620164483704,504,12d,"[T81 W: 0, T82 W: 18.0, T86 W: 0]"
erdos-renyi,125,42,33.0,0.001296762024520591,0.8243083935869223,492,12d,"[T60 W: 0, T113 W: 15.0, T66 W: 0]"
erdos-renyi,125,57,34.0,0.0009696554871092859,0.9053730321697467,672,12d,"[T71 W: 0, T100 W: 16.0, T116 W: 0]"
erdos-renyi,125,57,35.0,0.0009988584474885844,0.9456906392694064,672,12d,"[T29 W: 0, T122 W: 18.0, T79 W: 0]"
erdos-renyi,125,57,35.0,0.0009751476652178759,0.8919815000557227,684,12d,"[T40 W: 0, T96 W: 17.0, T68 W: 0]"
erdos-renyi,125,57,34.0,0.0009563994374120956,0.8985372714486638,684,12d,"[T25 W: 0, T113 W: 16.0, T64 W: 0]"
erdos-renyi,125,57,36.0,0.0010302197802197802,0.9499198717948718,684,12d,"[T50 W: 0, T93 W: 18.0, T123 W: 0]"
erdos-renyi,150,38,640.0,0.022492443944612358,1.550854009981022,3,3,"[T42 W: 0, T40 W: 18.0, T25 W: 9.0, T5 W: 16.0, T47 W: 4.0, T32 W: 6.0, T2 W: 16.0, T24 W: 18.0, T88 W: 0]"
erdos-renyi,150,38,574.0,0.020232640112795207,1.420585125132182,3,3,"[T9 W: 0, T26 W: 18.0, T103 W: 18.0, T88 W: 12.0, T111 W: 4.0, T75 W: 10.0, T97 W: 12.0, T13 W: 14.0, T11 W: 0]"
erdos-renyi,150,38,583.0,0.020641552188075344,1.4883161025350518,3,3,"[T68 W: 0, T110 W: 9.0, T111 W: 9.0, T25 W: 8.0, T49 W: 6.0, T60 W: 1.0, T39 W: 2.0, T147 W: 4.0, T36 W: 10.0, T4 W: 18.0, T72 W: 0]"
erdos-renyi,150,38,595.0,0.021053004033684805,1.4750548439600877,3,3,"[T76 W: 0, T19 W: 9.0, T143 W: 8.0, T29 W: 8.0, T22 W: 1.0, T126 W: 8.0, T93 W: 13.0, T116 W: 18.0, T83 W: 9.0, T129 W: 0]"
erdos-renyi,150,38,604.0,0.02105997210599721,1.473047419804742,3,3,"[T72 W: 0, T140 W: 9.0, T86 W: 16.0, T30 W: 7.0, T147 W: 6.0, T30 W: 16.0, T53 W: 9.0, T103 W: 0]"
erdos-renyi,150,50,898.0,0.02474374517800066,1.5954204783423345,3,3,"[T38 W: 0, T63 W: 12.0, T4 W: 10.0, T94 W: 16.0, T42 W: 7.0, T16 W: 4.0, T63 W: 8.0, T4 W: 15.0, T68 W: 15.0, T43 W: 0]"
erdos-renyi,150,50,774.0,0.020709584202921818,1.5819018569058705,3,3,"[T10 W: 0, T73 W: 9.0, T145 W: 18.0, T32 W: 14.0, T93 W: 6.0, T36 W: 2.0, T44 W: 8.0, T71 W: 9.0, T121 W: 9.0, T110 W: 0]"
erdos-renyi,150,50,776.0,0.02083109631697627,1.706136583270697,3,3,"[T82 W: 0, T49 W: 10.0, T41 W: 8.0, T137 W: 16.0, T118 W: 6.0, T17 W: 8.0, T149 W: 13.0, T76 W: 9.0, T89 W: 0]"
