,graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,dan,most_congested_route,ratio
950,erdos-renyi,200,66,1054.0,0.015932039421972306,1.7107291855614004,3,3,"[T47 W: 0, T61 W: 13.0, T88 W: 12.0, T41 W: 9.0, T142 W: 6.0, T195 W: 3.0, T38 W: 16.0, T98 W: 18.0, T41 W: 18.0, T103 W: 0]",0.33
951,erdos-renyi,200,66,1044.0,0.016068460259804226,1.6909591824170411,3,3,"[T10 W: 0, T198 W: 9.0, T105 W: 15.0, T58 W: 15.0, T49 W: 12.0, T129 W: 2.0, T145 W: 9.0, T53 W: 7.0, T134 W: 18.0, T87 W: 10.0, T48 W: 0]",0.33
952,erdos-renyi,200,66,1125.0,0.01720341315717038,1.9579013365140527,3,3,"[T91 W: 0, T7 W: 18.0, T64 W: 14.0, T88 W: 16.0, T35 W: 5.0, T33 W: 8.0, T143 W: 6.0, T19 W: 11.0, T23 W: 13.0, T94 W: 14.0, T124 W: 0]",0.33
953,erdos-renyi,200,66,1106.0,0.016765704584040746,1.670643342226534,3,3,"[T18 W: 0, T89 W: 18.0, T4 W: 8.0, T98 W: 12.0, T110 W: 5.0, T43 W: 16.0, T152 W: 10.0, T54 W: 18.0, T102 W: 0]",0.33
954,erdos-renyi,200,66,1003.0,0.015207107768815575,1.6742676936139245,3,3,"[T32 W: 0, T87 W: 10.0, T64 W: 12.0, T51 W: 9.0, T158 W: 12.0, T35 W: 4.0, T193 W: 17.0, T23 W: 9.0, T2 W: 18.0, T180 W: 0]",0.33
955,erdos-renyi,200,90,1425.0,0.015994343053404268,1.8725054436886883,3,3,"[T144 W: 0, T83 W: 9.0, T100 W: 18.0, T26 W: 14.0, T59 W: 12.0, T132 W: 1.0, T59 W: 1.0, T76 W: 6.0, T98 W: 12.0, T185 W: 9.0, T11 W: 13.0, T189 W: 0]",0.45
956,erdos-renyi,200,90,1495.0,0.016746947462753445,1.8999887980284529,3,3,"[T131 W: 0, T46 W: 18.0, T96 W: 18.0, T121 W: 16.0, T54 W: 10.0, T6 W: 2.0, T108 W: 8.0, T25 W: 8.0, T146 W: 18.0, T122 W: 16.0, T148 W: 0]",0.45
957,erdos-renyi,200,90,1453.0,0.016311180960933994,2.0457790749887743,3,3,"[T18 W: 0, T59 W: 18.0, T53 W: 16.0, T128 W: 16.0, T103 W: 6.0, T159 W: 2.0, T162 W: 10.0, T176 W: 16.0, T163 W: 9.0, T112 W: 9.0, T137 W: 0]",0.45
958,erdos-renyi,200,90,1475.0,0.016489659027389605,2.024169927333706,3,3,"[T68 W: 0, T11 W: 18.0, T124 W: 9.0, T52 W: 13.0, T105 W: 12.0, T145 W: 2.0, T9 W: 10.0, T140 W: 16.0, T75 W: 18.0, T28 W: 18.0, T102 W: 0]",0.45
959,erdos-renyi,200,90,1366.0,0.01546053376191231,1.9002761618036532,3,3,"[T8 W: 0, T13 W: 17.0, T30 W: 18.0, T111 W: 18.0, T146 W: 16.0, T14 W: 8.0, T31 W: 6.0, T78 W: 11.0, T113 W: 18.0, T154 W: 9.0, T40 W: 0]",0.45
960,erdos-renyi,200,50,33.0,0.0006629434690023705,0.7980834906987022,100,2d,"[T99 W: 0, T195 W: 16.0, T173 W: 0]",0.25
961,erdos-renyi,200,50,34.0,0.00069365105271748,0.7994736412599968,98,2d,"[T12 W: 0, T163 W: 17.0, T77 W: 0]",0.25
962,erdos-renyi,200,50,34.0,0.0006770480704129992,0.8157433589549564,102,2d,"[T47 W: 0, T135 W: 17.0, T124 W: 0]",0.25
963,erdos-renyi,200,50,34.0,0.0006893475528161875,0.8095170512144682,98,2d,"[T91 W: 0, T133 W: 16.0, T143 W: 0]",0.25
964,erdos-renyi,200,50,34.0,0.0006911692958204586,0.8541836070905838,98,2d,"[T7 W: 0, T26 W: 18.0, T123 W: 0]",0.25
965,erdos-renyi,200,66,35.0,0.0005386438486872481,0.8286035273477177,130,2d,"[T83 W: 0, T142 W: 17.0, T164 W: 0]",0.33
966,erdos-renyi,200,66,34.0,0.000510387894800048,0.8667137024138345,134,2d,"[T28 W: 0, T23 W: 17.0, T154 W: 0]",0.33
967,erdos-renyi,200,66,35.0,0.0005318017443097213,0.8251587808065153,132,2d,"[T17 W: 0, T8 W: 18.0, T184 W: 0]",0.33
968,erdos-renyi,200,66,34.0,0.0005181820952845429,0.8413448349437621,130,2d,"[T63 W: 0, T101 W: 17.0, T170 W: 0]",0.33
969,erdos-renyi,200,66,33.0,0.0004996063707382064,0.8539181251135469,132,2d,"[T17 W: 0, T39 W: 17.0, T57 W: 0]",0.33
970,erdos-renyi,200,90,35.0,0.00038277302653163885,0.8891051860276908,182,2d,"[T3 W: 0, T155 W: 17.0, T31 W: 0]",0.45
971,erdos-renyi,200,90,35.0,0.0003911401175655439,0.8859882434456092,180,2d,"[T116 W: 0, T188 W: 17.0, T193 W: 0]",0.45
972,erdos-renyi,200,90,35.0,0.0003883452056010474,0.8812218449725939,180,2d,"[T54 W: 0, T175 W: 17.0, T67 W: 0]",0.45
973,erdos-renyi,200,90,35.0,0.0003847506815583502,0.914618327323894,182,2d,"[T6 W: 0, T159 W: 18.0, T96 W: 0]",0.45
974,erdos-renyi,200,90,36.0,0.00040113208388117583,0.8987364339357743,178,2d,"[T10 W: 0, T139 W: 18.0, T95 W: 0]",0.45
975,erdos-renyi,200,50,30.0,0.0006141751627564183,0.8283585145150063,196,4d,"[T70 W: 0, T194 W: 17.0, T193 W: 0]",0.25
976,erdos-renyi,200,50,31.0,0.0006324723548373933,0.8315583302729832,196,4d,"[T83 W: 0, T123 W: 15.0, T85 W: 0]",0.25
977,erdos-renyi,200,50,33.0,0.0006680702890922343,0.7851647906713094,196,4d,"[T43 W: 0, T131 W: 17.0, T105 W: 0]",0.25
978,erdos-renyi,200,50,35.0,0.0006885697422781823,0.8109384221916192,204,4d,"[T166 W: 0, T193 W: 18.0, T187 W: 0]",0.25
979,erdos-renyi,200,50,35.0,0.0006875687568756876,0.8524477447744775,200,4d,"[T145 W: 0, T1 W: 17.0, T197 W: 0]",0.25
980,erdos-renyi,200,66,34.0,0.0005164034021871203,0.8461573511543135,260,4d,"[T31 W: 0, T156 W: 18.0, T157 W: 0]",0.33
981,erdos-renyi,200,66,34.0,0.0005174880521140909,0.8526985479894067,264,4d,"[T20 W: 0, T188 W: 18.0, T76 W: 0]",0.33
982,erdos-renyi,200,66,33.0,0.0005019011406844106,0.8243041825095057,260,4d,"[T108 W: 0, T86 W: 16.0, T173 W: 0]",0.33
983,erdos-renyi,200,66,35.0,0.0005289406075260694,0.8222457306936678,264,4d,"[T62 W: 0, T141 W: 18.0, T94 W: 0]",0.33
984,erdos-renyi,200,66,34.0,0.0005201640046508781,0.841166391285723,260,4d,"[T64 W: 0, T119 W: 18.0, T93 W: 0]",0.33
985,erdos-renyi,200,90,35.0,0.000395024943003544,0.8913681406740254,356,4d,"[T83 W: 0, T37 W: 18.0, T147 W: 0]",0.45
986,erdos-renyi,200,90,35.0,0.00038976369184168914,0.8877257845386312,356,4d,"[T5 W: 0, T174 W: 17.0, T128 W: 0]",0.45
987,erdos-renyi,200,90,35.0,0.0003869113420296264,0.8765752818925492,360,4d,"[T7 W: 0, T10 W: 18.0, T158 W: 0]",0.45
988,erdos-renyi,200,90,35.0,0.00039483777807860663,0.8900658815035423,360,4d,"[T14 W: 0, T26 W: 17.0, T151 W: 0]",0.45
989,erdos-renyi,200,90,35.0,0.0003935502732363325,0.9016574088650009,356,4d,"[T54 W: 0, T148 W: 18.0, T190 W: 0]",0.45
990,erdos-renyi,200,50,34.0,0.0006859817609555322,0.7957388427084174,294,6d,"[T103 W: 0, T87 W: 17.0, T164 W: 0]",0.25
991,erdos-renyi,200,50,34.0,0.0006799728010879563,0.8710651573937043,300,6d,"[T80 W: 0, T108 W: 17.0, T131 W: 0]",0.25
992,erdos-renyi,200,50,33.0,0.0006633432499798987,0.7975395995818927,300,6d,"[T29 W: 0, T78 W: 16.0, T49 W: 0]",0.25
993,erdos-renyi,200,50,34.0,0.0006786427145708582,0.8215968063872255,300,6d,"[T33 W: 0, T53 W: 18.0, T108 W: 0]",0.25
994,erdos-renyi,200,50,34.0,0.0007024212874969011,0.8710643748450542,294,6d,"[T81 W: 0, T125 W: 17.0, T99 W: 0]",0.25
995,erdos-renyi,200,66,33.0,0.0005031715052451818,0.8616430836789459,396,6d,"[T26 W: 0, T125 W: 18.0, T166 W: 0]",0.33
996,erdos-renyi,200,66,35.0,0.0005326596457052413,0.8940463870457174,396,6d,"[T55 W: 0, T118 W: 18.0, T144 W: 0]",0.33
997,erdos-renyi,200,66,35.0,0.0005314303067112056,0.8363498329790464,396,6d,"[T48 W: 0, T181 W: 17.0, T98 W: 0]",0.33
998,erdos-renyi,200,66,35.0,0.000528637022716288,0.8443843644272595,396,6d,"[T80 W: 0, T17 W: 18.0, T136 W: 0]",0.33
999,erdos-renyi,200,66,34.0,0.0005281307278884091,0.8527291932026468,390,6d,"[T20 W: 0, T150 W: 16.0, T34 W: 0]",0.33
1000,erdos-renyi,200,90,34.0,0.0003764976856465794,0.8990321794786614,540,6d,"[T0 W: 0, T176 W: 17.0, T122 W: 0]",0.45
1001,erdos-renyi,200,90,35.0,0.0003897376508841477,0.917019286446038,534,6d,"[T6 W: 0, T194 W: 18.0, T155 W: 0]",0.45
1002,erdos-renyi,200,90,34.0,0.000374746495018076,0.9152632043029716,546,6d,"[T29 W: 0, T14 W: 16.0, T39 W: 0]",0.45
1003,erdos-renyi,200,90,36.0,0.00039409729824407765,0.8855147348600955,540,6d,"[T98 W: 0, T24 W: 18.0, T199 W: 0]",0.45
1004,erdos-renyi,200,90,35.0,0.00038676597343470287,0.9252657634760316,546,6d,"[T129 W: 0, T41 W: 17.0, T182 W: 0]",0.45
1005,erdos-renyi,200,50,33.0,0.0006562462713280037,0.8061289424491906,400,8d,"[T95 W: 0, T48 W: 15.0, T166 W: 0]",0.25
1006,erdos-renyi,200,50,35.0,0.0007082726242512548,0.7982030111704711,400,8d,"[T24 W: 0, T65 W: 17.0, T156 W: 0]",0.25
1007,erdos-renyi,200,50,31.0,0.0006254287213008918,0.8027680264697575,392,8d,"[T135 W: 0, T172 W: 15.0, T139 W: 0]",0.25
1008,erdos-renyi,200,50,33.0,0.0006491973559962229,0.7855288007554296,400,8d,"[T31 W: 0, T101 W: 17.0, T64 W: 0]",0.25
1009,erdos-renyi,200,50,35.0,0.0007064997981429148,0.8556116269681066,400,8d,"[T84 W: 0, T46 W: 17.0, T199 W: 0]",0.25
1010,erdos-renyi,200,66,35.0,0.0005286849339899097,0.8724207727863207,528,8d,"[T20 W: 0, T181 W: 17.0, T152 W: 0]",0.33
1011,erdos-renyi,200,66,35.0,0.000534367461601881,0.8748511404928395,528,8d,"[T30 W: 0, T111 W: 17.0, T67 W: 0]",0.33
1012,erdos-renyi,200,66,33.0,0.0005181998052824974,0.8501774441757483,520,8d,"[T7 W: 0, T174 W: 15.0, T179 W: 0]",0.33
1013,erdos-renyi,200,66,34.0,0.0005214563970430355,0.8310481273580566,520,8d,"[T94 W: 0, T105 W: 17.0, T147 W: 0]",0.33
1014,erdos-renyi,200,66,36.0,0.0005458018739197671,0.8941447587858941,528,8d,"[T152 W: 0, T99 W: 18.0, T157 W: 0]",0.33
1015,erdos-renyi,200,90,35.0,0.0003884055397727273,0.894775390625,720,8d,"[T10 W: 0, T154 W: 17.0, T164 W: 0]",0.45
1016,erdos-renyi,200,90,36.0,0.0003932277444019661,0.8919388312397597,728,8d,"[T64 W: 0, T148 W: 18.0, T87 W: 0]",0.45
1017,erdos-renyi,200,90,36.0,0.0004031625865119717,0.9393464286514212,720,8d,"[T41 W: 0, T35 W: 18.0, T69 W: 0]",0.45
1018,erdos-renyi,200,90,36.0,0.0004038319161824423,0.911325241738272,712,8d,"[T67 W: 0, T176 W: 18.0, T178 W: 0]",0.45
1019,erdos-renyi,200,90,36.0,0.00040142729705619983,0.9670383586083854,720,8d,"[T113 W: 0, T170 W: 18.0, T161 W: 0]",0.45
1020,erdos-renyi,200,50,35.0,0.000708186637529845,0.8045000202339039,490,10d,"[T134 W: 0, T85 W: 17.0, T140 W: 0]",0.25
1021,erdos-renyi,200,50,34.0,0.0006983240223463687,0.8013884324679592,490,10d,"[T24 W: 0, T57 W: 16.0, T164 W: 0]",0.25
1022,erdos-renyi,200,50,36.0,0.0007214139713839125,0.8197467035389363,500,10d,"[T85 W: 0, T104 W: 18.0, T166 W: 0]",0.25
1023,erdos-renyi,200,50,34.0,0.0006667451072675216,0.8011530768325685,510,10d,"[T84 W: 0, T40 W: 16.0, T189 W: 0]",0.25
1024,erdos-renyi,200,50,34.0,0.0006794292794052995,0.7907357819431677,500,10d,"[T42 W: 0, T119 W: 17.0, T134 W: 0]",0.25
1025,erdos-renyi,200,66,35.0,0.0005413933919069422,0.8441251082786784,650,10d,"[T103 W: 0, T66 W: 17.0, T169 W: 0]",0.33
1026,erdos-renyi,200,66,34.0,0.000516623108247736,0.8240138576551389,660,10d,"[T55 W: 0, T153 W: 16.0, T140 W: 0]",0.33
1027,erdos-renyi,200,66,36.0,0.0005374738727978501,0.8306957300686773,660,10d,"[T81 W: 0, T20 W: 18.0, T94 W: 0]",0.33
1028,erdos-renyi,200,66,35.0,0.0005400234524470778,0.8238289205702648,650,10d,"[T69 W: 0, T121 W: 18.0, T79 W: 0]",0.33
1029,erdos-renyi,200,66,35.0,0.0005319634009180169,0.820804328662188,660,10d,"[T69 W: 0, T164 W: 17.0, T131 W: 0]",0.33
1030,erdos-renyi,200,90,36.0,0.00040308133285560735,0.8960721963453959,880,10d,"[T36 W: 0, T51 W: 18.0, T97 W: 0]",0.45
1031,erdos-renyi,200,90,35.0,0.00039131504215022026,0.8927796784508396,890,10d,"[T7 W: 0, T110 W: 18.0, T17 W: 0]",0.45
1032,erdos-renyi,200,90,36.0,0.0004067153218699866,0.8902885419255709,890,10d,"[T66 W: 0, T41 W: 18.0, T114 W: 0]",0.45
1033,erdos-renyi,200,90,34.0,0.0003822200238325426,0.8802527148863457,890,10d,"[T34 W: 0, T197 W: 17.0, T78 W: 0]",0.45
1034,erdos-renyi,200,90,36.0,0.0003945551390806865,0.8976896604633829,910,10d,"[T32 W: 0, T61 W: 18.0, T102 W: 0]",0.45
1035,erdos-renyi,200,50,35.0,0.0007078428993245158,0.7964041580714315,588,12d,"[T130 W: 0, T26 W: 17.0, T162 W: 0]",0.25
1036,erdos-renyi,200,50,33.0,0.0006764512955067236,0.8519186618563463,588,12d,"[T18 W: 0, T15 W: 16.0, T52 W: 0]",0.25
1037,erdos-renyi,200,50,32.0,0.0006265909535931075,0.8228901507734482,612,12d,"[T33 W: 0, T183 W: 15.0, T91 W: 0]",0.25
1038,erdos-renyi,200,50,33.0,0.0006538278649548265,0.8491242669202727,600,12d,"[T4 W: 0, T54 W: 18.0, T63 W: 0]",0.25
1039,erdos-renyi,200,50,35.0,0.0006970722963553077,0.8084644493128859,600,12d,"[T161 W: 0, T61 W: 17.0, T162 W: 0]",0.25
1040,erdos-renyi,200,66,35.0,0.0005247061645478532,0.8389901655073159,792,12d,"[T24 W: 0, T14 W: 18.0, T46 W: 0]",0.33
1041,erdos-renyi,200,66,35.0,0.0005490196078431372,0.8288,780,12d,"[T133 W: 0, T102 W: 17.0, T193 W: 0]",0.33
1042,erdos-renyi,200,66,35.0,0.0005301745031507512,0.9230338099854579,792,12d,"[T8 W: 0, T118 W: 17.0, T134 W: 0]",0.33
1043,erdos-renyi,200,66,35.0,0.000534743017784025,0.834581067041496,792,12d,"[T73 W: 0, T168 W: 17.0, T115 W: 0]",0.33
1044,erdos-renyi,200,66,34.0,0.0005201003487731751,0.8797497399498256,780,12d,"[T38 W: 0, T70 W: 18.0, T50 W: 0]",0.33
1045,erdos-renyi,200,90,36.0,0.0004013198965486489,0.9555761170070454,1080,12d,"[T57 W: 0, T102 W: 18.0, T61 W: 0]",0.45
1046,erdos-renyi,200,90,35.0,0.0003843788437884379,1.0465976981198384,1092,12d,"[T18 W: 0, T183 W: 18.0, T157 W: 0]",0.45
1047,erdos-renyi,200,90,36.0,0.00040522287257991897,0.9182350292660963,1068,12d,"[T10 W: 0, T17 W: 18.0, T19 W: 0]",0.45
1048,erdos-renyi,200,90,36.0,0.0004037413363838234,0.9015319740708342,1080,12d,"[T60 W: 0, T38 W: 18.0, T107 W: 0]",0.45
1049,erdos-renyi,200,90,35.0,0.00038658655120615,0.8829084563046744,1080,12d,"[T41 W: 0, T112 W: 17.0, T190 W: 0]",0.45
