graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,6,34.0,0.05592105263157895,1.3355263157894737,24,9,24,"[N:T12,0,[], N:T14,34.0,[]]",huffman
erdos-renyi,25,6,28.0,0.04281345565749235,1.4097859327217126,24,9,24,"[N:T15,0,[], N:T23,28.0,[]]",huffman
erdos-renyi,25,6,36.0,0.043478260869565216,1.396135265700483,24,11,24,"[N:T15,0,[], N:T12,36.0,[]]",huffman
erdos-renyi,25,6,28.0,0.04242424242424243,1.3666666666666667,24,9,24,"[N:T1,0,[], N:T22,28.0,[]]",huffman
erdos-renyi,25,7,32.0,0.032989690721649485,1.3484536082474228,24,11,24,"[N:T0,0,[], N:T13,32.0,[]]",huffman
erdos-renyi,25,7,32.0,0.041343669250646,1.5116279069767442,24,12,24,"[N:T14,0,[], N:T18,32.0,[]]",huffman
erdos-renyi,25,7,32.0,0.03455723542116631,1.323974082073434,24,12,24,"[N:T18,0,[], N:T4,32.0,[]]",huffman
erdos-renyi,25,7,32.0,0.037914691943127965,1.4170616113744077,24,11,24,"[N:T1,0,[], N:T0,32.0,[]]",huffman
erdos-renyi,25,7,34.0,0.038461538461538464,1.409502262443439,24,12,24,"[N:T9,0,[], N:T4,34.0,[]]",huffman
erdos-renyi,25,8,34.0,0.0367170626349892,1.3326133909287257,24,12,24,"[N:T3,0,[], N:T12,34.0,[]]",huffman
erdos-renyi,25,8,32.0,0.03285420944558522,1.4496919917864477,24,13,24,"[N:T2,0,[], N:T5,32.0,[]]",huffman
erdos-renyi,25,8,32.0,0.028368794326241134,1.2695035460992907,24,14,24,"[N:T3,0,[], N:T2,32.0,[]]",huffman
erdos-renyi,25,8,30.0,0.03333333333333333,1.3511111111111112,24,11,24,"[N:T1,0,[], N:T8,30.0,[]]",huffman
erdos-renyi,25,8,30.0,0.032327586206896554,1.3642241379310345,24,11,24,"[N:T2,0,[], N:T8,30.0,[]]",huffman
erdos-renyi,25,9,34.0,0.026729559748427674,1.3128930817610063,24,14,24,"[N:T9,0,[], N:T18,34.0,[]]",huffman
erdos-renyi,25,9,34.0,0.03063063063063063,1.2882882882882882,24,12,24,"[N:T3,0,[], N:T2,34.0,[]]",huffman
erdos-renyi,25,9,34.0,0.03225806451612903,1.362428842504744,24,12,24,"[N:T6,0,[], N:T7,34.0,[]]",huffman
erdos-renyi,25,9,32.0,0.0326530612244898,1.2693877551020407,24,12,24,"[N:T21,0,[], N:T1,32.0,[]]",huffman
erdos-renyi,25,9,32.0,0.029143897996357013,1.336976320582878,24,13,24,"[N:T12,0,[], N:T21,32.0,[]]",huffman
erdos-renyi,25,10,36.0,0.029556650246305417,1.4466338259441707,24,17,24,"[N:T4,0,[], N:T7,36.0,[]]",huffman
erdos-renyi,25,10,30.0,0.026929982046678635,1.2836624775583483,24,14,24,"[N:T5,0,[], N:T15,30.0,[]]",huffman
erdos-renyi,25,10,42.0,0.03139013452914798,1.5052316890881914,24,16,24,"[N:T22,0,[], N:T23,42.0,[]]",huffman
erdos-renyi,25,10,36.0,0.029950083194675542,1.3327787021630615,24,13,24,"[N:T17,0,[], N:T0,36.0,[]]",huffman
erdos-renyi,25,10,32.0,0.025559105431309903,1.3067092651757188,24,15,24,"[N:T2,0,[], N:T18,32.0,[]]",huffman
erdos-renyi,25,1,14.0,0.14285714285714285,2.0,48,4,48,"[N:T18,0,[], N:T0,14.0,[]]",huffman
erdos-renyi,25,1,18.0,0.17647058823529413,1.7450980392156863,48,3,48,"[N:T5,0,[], N:T12,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.11392405063291139,1.6455696202531647,48,3,48,"[N:T10,0,[], N:T9,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.13432835820895522,1.5671641791044777,48,3,48,"[N:T14,0,[], N:T15,18.0,[]]",huffman
erdos-renyi,25,1,16.0,0.20512820512820512,2.0,48,3,48,"[N:T0,0,[], N:T1,16.0,[]]",huffman
erdos-renyi,25,2,34.0,0.17525773195876287,1.5670103092783505,48,3,48,"[N:T14,0,[], N:T11,34.0,[]]",huffman
erdos-renyi,25,2,18.0,0.075,1.6833333333333333,48,5,48,"[N:T9,0,[], N:T0,18.0,[]]",huffman
erdos-renyi,25,2,20.0,0.07518796992481203,1.4360902255639099,48,5,48,"[N:T19,0,[], N:T11,20.0,[]]",huffman
erdos-renyi,25,2,32.0,0.0975609756097561,1.5731707317073171,48,6,48,"[N:T5,0,[], N:T14,32.0,[]]",huffman
erdos-renyi,25,2,16.0,0.0963855421686747,1.6265060240963856,48,4,48,"[N:T1,0,[], N:T23,16.0,[]]",huffman
erdos-renyi,25,3,32.0,0.11510791366906475,1.4532374100719425,48,4,48,"[N:T9,0,[], N:T20,32.0,[]]",huffman
erdos-renyi,25,3,18.0,0.05389221556886228,1.473053892215569,48,7,48,"[N:T1,0,[], N:T17,18.0,[]]",huffman
erdos-renyi,25,3,24.0,0.09230769230769231,1.4538461538461538,48,5,48,"[N:T14,0,[], N:T16,24.0,[]]",huffman
erdos-renyi,25,3,24.0,0.07228915662650602,1.4698795180722892,48,5,48,"[N:T20,0,[], N:T14,24.0,[]]",huffman
erdos-renyi,25,3,22.0,0.07913669064748201,1.474820143884892,48,6,48,"[N:T0,0,[], N:T1,22.0,[]]",huffman
erdos-renyi,25,4,34.0,0.07623318385650224,1.4708520179372198,48,8,48,"[N:T10,0,[], N:T24,34.0,[]]",huffman
erdos-renyi,25,4,34.0,0.06746031746031746,1.4523809523809523,48,7,48,"[N:T5,0,[], N:T14,34.0,[]]",huffman
erdos-renyi,25,4,30.0,0.05639097744360902,1.4097744360902256,48,7,48,"[N:T8,0,[], N:T6,30.0,[]]",huffman
erdos-renyi,25,4,26.0,0.05531914893617021,1.4340425531914893,48,8,48,"[N:T6,0,[], N:T12,26.0,[]]",huffman
erdos-renyi,25,4,30.0,0.06880733944954129,1.5,48,8,48,"[N:T12,0,[], N:T9,30.0,[]]",huffman
erdos-renyi,25,5,36.0,0.061855670103092786,1.6013745704467355,48,11,48,"[N:T16,0,[], N:T4,36.0,[]]",huffman
erdos-renyi,25,5,20.0,0.04048582995951417,1.5506072874493928,48,10,48,"[N:T24,0,[], N:T6,20.0,[]]",huffman
erdos-renyi,25,5,34.0,0.06439393939393939,1.4621212121212122,48,9,48,"[N:T15,0,[], N:T10,34.0,[]]",huffman
erdos-renyi,25,5,28.0,0.037333333333333336,1.3493333333333333,48,10,48,"[N:T21,0,[], N:T1,28.0,[]]",huffman
erdos-renyi,25,5,26.0,0.04436860068259386,1.4334470989761092,48,10,48,"[N:T18,0,[], N:T16,26.0,[]]",huffman
erdos-renyi,25,6,34.0,0.04657534246575343,1.4109589041095891,48,9,48,"[N:T14,0,[], N:T22,34.0,[]]",huffman
erdos-renyi,25,6,32.0,0.04071246819338423,1.3536895674300256,48,9,48,"[N:T5,0,[], N:T9,32.0,[]]",huffman
erdos-renyi,25,6,34.0,0.04533333333333334,1.3893333333333333,48,10,48,"[N:T1,0,[], N:T21,34.0,[]]",huffman
erdos-renyi,25,6,26.0,0.03651685393258427,1.4213483146067416,48,10,48,"[N:T21,0,[], N:T0,26.0,[]]",huffman
erdos-renyi,25,6,22.0,0.032640949554896145,1.344213649851632,48,9,48,"[N:T13,0,[], N:T3,22.0,[]]",huffman
erdos-renyi,25,7,32.0,0.03836930455635491,1.513189448441247,48,13,48,"[N:T7,0,[], N:T16,32.0,[]]",huffman
erdos-renyi,25,7,34.0,0.04116222760290557,1.397094430992736,48,12,48,"[N:T16,0,[], N:T5,34.0,[]]",huffman
erdos-renyi,25,7,36.0,0.04568527918781726,1.3578680203045685,48,11,48,"[N:T17,0,[], N:T11,36.0,[]]",huffman
erdos-renyi,25,7,34.0,0.040380047505938245,1.3610451306413303,48,10,48,"[N:T10,0,[], N:T5,34.0,[]]",huffman
erdos-renyi,25,7,32.0,0.03508771929824561,1.3201754385964912,48,11,48,"[N:T21,0,[], N:T2,32.0,[]]",huffman
erdos-renyi,25,8,36.0,0.03696098562628337,1.3839835728952772,48,13,48,"[N:T16,0,[], N:T10,36.0,[]]",huffman
erdos-renyi,25,8,36.0,0.03821656050955414,1.3205944798301485,48,11,48,"[N:T1,0,[], N:T10,36.0,[]]",huffman
erdos-renyi,25,8,32.0,0.03455723542116631,1.34341252699784,48,12,48,"[N:T0,0,[], N:T12,32.0,[]]",huffman
erdos-renyi,25,8,30.0,0.028517110266159697,1.4182509505703422,48,14,48,"[N:T14,0,[], N:T5,30.0,[]]",huffman
erdos-renyi,25,8,34.0,0.034,1.3,48,13,48,"[N:T2,0,[], N:T7,34.0,[]]",huffman
erdos-renyi,25,9,36.0,0.03415559772296015,1.3472485768500948,48,13,48,"[N:T16,0,[], N:T1,36.0,[]]",huffman
erdos-renyi,25,9,28.0,0.030107526881720432,1.4602150537634409,48,15,48,"[N:T9,0,[], N:T11,28.0,[]]",huffman
erdos-renyi,25,9,34.0,0.030852994555353903,1.3484573502722323,48,13,48,"[N:T21,0,[], N:T2,34.0,[]]",huffman
erdos-renyi,25,9,34.0,0.034623217922606926,1.419551934826884,48,15,48,"[N:T12,0,[], N:T16,34.0,[]]",huffman
erdos-renyi,25,9,34.0,0.032818532818532815,1.505791505791506,48,15,48,"[N:T10,0,[], N:T13,34.0,[]]",huffman
erdos-renyi,25,10,36.0,0.027777777777777776,1.2746913580246915,48,13,48,"[N:T10,0,[], N:T1,36.0,[]]",huffman
erdos-renyi,25,10,60.0,0.046153846153846156,1.5707692307692307,48,18,48,"[N:T21,0,[], N:T24,60.0,[]]",huffman
erdos-renyi,25,10,42.0,0.031203566121842496,1.4903417533432393,48,20,48,"[N:T13,0,[], N:T1,42.0,[]]",huffman
erdos-renyi,25,10,36.0,0.030664395229982964,1.3611584327086883,48,13,48,"[N:T11,0,[], N:T21,36.0,[]]",huffman
erdos-renyi,25,10,36.0,0.025974025974025976,1.3189033189033188,48,15,48,"[N:T14,0,[], N:T5,36.0,[]]",huffman
erdos-renyi,25,1,18.0,0.13043478260869565,2.0,3,4,1d,"[N:T2,0,[], N:T9,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.1232876712328767,1.6164383561643836,3,3,1d,"[N:T6,0,[], N:T14,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.1956521739130435,2.0,3,3,1d,"[N:T6,0,[], N:T2,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.25,2.0,3,2,1d,"[N:T9,0,[], N:T13,18.0,[]]",huffman
erdos-renyi,25,1,18.0,0.34615384615384615,2.0,3,2,1d,"[N:T0,0,[], N:T6,18.0,[]]",huffman
