graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,2,22.0,0.08148148148148149,1.5851851851851853,48,5,48,"[N:T9,0,[], N:T20,22.0,[]]",bfs
erdos-renyi,25,3,28.0,0.09395973154362416,1.5100671140939597,48,5,48,"[N:T8,0,[], N:T16,28.0,[]]",bfs
erdos-renyi,25,3,34.0,0.10759493670886076,1.4936708860759493,48,4,48,"[N:T12,0,[], N:T22,34.0,[]]",bfs
erdos-renyi,25,3,34.0,0.07203389830508475,1.4915254237288136,48,7,48,"[N:T22,0,[], N:T7,34.0,[]]",bfs
erdos-renyi,25,3,28.0,0.08860759493670886,1.6708860759493671,48,8,48,"[N:T8,0,[], N:T9,28.0,[]]",bfs
erdos-renyi,25,3,24.0,0.07453416149068323,1.4720496894409938,48,6,48,"[N:T1,0,[], N:T24,24.0,[]]",bfs
erdos-renyi,25,4,26.0,0.059907834101382486,1.576036866359447,48,8,48,"[N:T4,0,[], N:T16,26.0,[]]",bfs
erdos-renyi,25,4,18.0,0.04186046511627907,1.4372093023255814,48,7,48,"[N:T0,0,[], N:T12,18.0,[]]",bfs
erdos-renyi,25,4,30.0,0.06097560975609756,1.4634146341463414,48,8,48,"[N:T17,0,[], N:T2,30.0,[]]",bfs
erdos-renyi,25,4,30.0,0.05190311418685121,1.2352941176470589,48,7,48,"[N:T20,0,[], N:T8,30.0,[]]",bfs
erdos-renyi,25,4,26.0,0.04868913857677903,1.3970037453183521,48,7,48,"[N:T5,0,[], N:T20,26.0,[]]",bfs
erdos-renyi,25,5,32.0,0.0425531914893617,1.3430851063829787,48,10,48,"[N:T10,0,[], N:T5,32.0,[]]",bfs
erdos-renyi,25,5,26.0,0.04234527687296417,1.3583061889250814,48,9,48,"[N:T24,0,[], N:T6,26.0,[]]",bfs
erdos-renyi,25,5,26.0,0.04406779661016949,1.5491525423728814,48,11,48,"[N:T19,0,[], N:T24,26.0,[]]",bfs
erdos-renyi,25,5,28.0,0.04081632653061224,1.4402332361516035,48,8,48,"[N:T19,0,[], N:T21,28.0,[]]",bfs
erdos-renyi,25,5,26.0,0.040625,1.403125,48,9,48,"[N:T2,0,[], N:T21,26.0,[]]",bfs
erdos-renyi,25,6,30.0,0.046012269938650305,1.3711656441717792,48,9,48,"[N:T6,0,[], N:T23,30.0,[]]",bfs
