graph,vertex_num,constant,congestion,real_congestion,avg_route_len,delta,max_delta,dan,most_congested_route,type
erdos-renyi,25,5,18.0,0.030100334448160536,1.5351170568561874,48,10,48,"[T1 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.04090909090909091,1.6227272727272728,48,10,48,"[T15 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.03272727272727273,1.3418181818181818,48,9,48,"[T20 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.04,1.4577777777777778,48,8,48,"[T9 W: 0, T5 W: 18.0]",egobalance
erdos-renyi,25,5,18.0,0.027190332326283987,1.3836858006042296,48,9,48,"[T1 W: 0, T6 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.022727272727272728,1.3661616161616161,48,10,48,"[T17 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.02702702702702703,1.3963963963963963,48,9,48,"[T1 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.025495750708215296,1.4787535410764872,48,11,48,"[T11 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.022727272727272728,1.3005050505050506,48,9,48,"[T11 W: 0, T4 W: 18.0]",egobalance
erdos-renyi,25,6,18.0,0.023017902813299233,1.3529411764705883,48,10,48,"[T22 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.02122641509433962,1.3632075471698113,48,13,48,"[T9 W: 0, T23 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.02102803738317757,1.2733644859813085,48,11,48,"[T6 W: 0, T10 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.019867549668874173,1.3245033112582782,48,11,48,"[T9 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,7,18.0,0.023316062176165803,1.4145077720207253,48,10,48,"[T1 W: 0, T17 W: 18.0]",egobalance
erdos-renyi,25,7,26.0,0.026970954356846474,1.6058091286307055,48,19,48,"[T17 W: 0, T22 W: 26.0]",egobalance
erdos-renyi,25,8,18.0,0.019230769230769232,1.2991452991452992,48,12,48,"[T0 W: 0, T7 W: 18.0]",egobalance
erdos-renyi,25,8,14.0,0.013435700575815739,1.4568138195777351,48,13,48,"[T2 W: 0, T22 W: 14.0]",egobalance
erdos-renyi,25,8,18.0,0.017110266159695818,1.414448669201521,48,15,48,"[T5 W: 0, T11 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.018789144050104383,1.4112734864300627,48,12,48,"[T4 W: 0, T22 W: 18.0]",egobalance
erdos-renyi,25,8,18.0,0.016483516483516484,1.465201465201465,48,17,48,"[T3 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.014195583596214511,1.3580441640378549,48,14,48,"[T4 W: 0, T8 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018218623481781375,1.2995951417004048,48,13,48,"[T5 W: 0, T1 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018789144050104383,1.4008350730688934,48,13,48,"[T19 W: 0, T14 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.01764705882352941,1.3392156862745097,48,13,48,"[T19 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,9,18.0,0.018036072144288578,1.3647294589178356,48,13,48,"[T4 W: 0, T0 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014423076923076924,1.3541666666666667,48,16,48,"[T8 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.017341040462427744,1.4065510597302504,48,14,48,"[T11 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.014539579967689823,1.2746365105008077,48,14,48,"[T0 W: 0, T14 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.016363636363636365,1.3072727272727274,48,13,48,"[T0 W: 0, T21 W: 18.0]",egobalance
erdos-renyi,25,10,18.0,0.01468189233278956,1.3817292006525286,48,14,48,"[T4 W: 0, T2 W: 18.0]",egobalance
erdos-renyi,25,1,9.0,0.07142857142857142,2.0,3,4,1d,"[T2 W: 0, T0 W: 9.0]",egobalance
erdos-renyi,25,1,8.0,0.1111111111111111,2.0,3,2,1d,"[T4 W: 0, T9 W: 8.0]",egobalance
erdos-renyi,25,1,9.0,0.08653846153846154,2.0,3,2,1d,"[T7 W: 0, T16 W: 9.0]",egobalance
erdos-renyi,25,1,9.0,0.16666666666666666,2.0,3,2,1d,"[T6 W: 0, T3 W: 9.0]",egobalance
erdos-renyi,25,1,14.0,0.14285714285714285,1.653061224489796,3,3,1d,"[T19 W: 0, T12 W: 14.0]",egobalance
erdos-renyi,25,2,18.0,0.08653846153846154,1.5192307692307692,3,4,1d,"[T5 W: 0, T3 W: 18.0]",egobalance
erdos-renyi,25,2,18.0,0.0703125,1.71875,3,5,1d,"[T4 W: 0, T20 W: 18.0]",egobalance
erdos-renyi,25,2,14.0,0.07291666666666667,1.7395833333333333,3,5,1d,"[T17 W: 0, T13 W: 14.0]",egobalance
erdos-renyi,25,2,16.0,0.07692307692307693,1.5865384615384615,3,6,1d,"[T4 W: 0, T10 W: 6.0, T8 W: 5.0]",egobalance
erdos-renyi,25,2,14.0,0.11864406779661017,1.694915254237288,3,3,1d,"[T16 W: 0, T18 W: 14.0]",egobalance
